iShares Russell 3000 ETF
Fund Holdings as of,"May 07, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"46,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"EVER","EVERQUOTE INC CLASS A","Communication","Equity","164,305.60","0.00","164,305.60","7,976.00","20.60","United States","NASDAQ","USD","1.00","USD","-"
"CCSI","CONSENSUS CLOUD SOLUTIONS INC","Information Technology","Equity","164,534.64","0.00","164,534.64","5,816.00","28.29","United States","NASDAQ","USD","1.00","USD","-"
"IHRT","IHEARTMEDIA INC CLASS A","Communication","Equity","164,685.15","0.00","164,685.15","29,045.00","5.67","United States","NASDAQ","USD","1.00","USD","-"
"EE","EXCELERATE ENERGY INC CLASS A","Energy","Equity","164,936.34","0.00","164,936.34","4,989.00","33.06","United States","NYSE","USD","1.00","USD","-"
"IBTA","IBOTTA INC CLASS A","Communication","Equity","165,178.98","0.00","165,178.98","4,491.00","36.78","United States","NYSE","USD","1.00","USD","-"
"AMBP","ARDAGH METAL PACKAGING SA","Materials","Equity","165,421.08","0.00","165,421.08","41,773.00","3.96","United States","NYSE","USD","1.00","USD","-"
"NBN","NORTHEAST BANK","Financials","Equity","162,062.70","0.00","162,062.70","1,290.00","125.63","United States","NASDAQ","USD","1.00","USD","-"
"BVS","BIOVENTUS CLASS A INC","Health Care","Equity","159,899.10","0.00","159,899.10","15,014.00","10.65","United States","NASDAQ","USD","1.00","USD","-"
"CWCO","CONSOLIDATED WATER LTD","Utilities","Equity","160,358.94","0.00","160,358.94","4,833.00","33.18","United States","NASDAQ","USD","1.00","USD","-"
"INN","SUMMIT HOTEL PROPERTIES REIT INC","Real Estate","Equity","160,412.40","0.00","160,412.40","29,706.00","5.40","United States","NYSE","USD","1.00","USD","-"
"SPRY","ARS PHARMACEUTICALS INC","Health Care","Equity","160,416.00","0.00","160,416.00","17,824.00","9.00","United States","NASDAQ","USD","1.00","USD","-"
"FULC","FULCRUM THERAPEUTICS INC","Health Care","Equity","160,599.84","0.00","160,599.84","23,343.00","6.88","United States","NASDAQ","USD","1.00","USD","-"
"ONT","ONTERRIS INC","Industrials","Equity","160,784.30","0.00","160,784.30","9,214.00","17.45","United States","NYSE","USD","1.00","USD","-"
"BIOA","BIOAGE LABS INC","Health Care","Equity","160,932.42","0.00","160,932.42","9,031.00","17.82","United States","NASDAQ","USD","1.00","USD","-"
"KE","KIMBALL ELECTRONICS INC","Information Technology","Equity","160,993.80","0.00","160,993.80","6,204.00","25.95","United States","NASDAQ","USD","1.00","USD","-"
"CCRN","CROSS COUNTRY HEALTHCARE INC","Health Care","Equity","161,137.90","0.00","161,137.90","12,310.00","13.09","United States","NASDAQ","USD","1.00","USD","-"
"CCNE","CNB FINANCIAL CORP","Financials","Equity","161,198.85","0.00","161,198.85","5,205.00","30.97","United States","NASDAQ","USD","1.00","USD","-"
"TSBK","TIMBERLAND BANCORP INC","Financials","Equity","161,411.28","0.00","161,411.28","3,896.00","41.43","United States","NASDAQ","USD","1.00","USD","-"
"LBRDA","LIBERTY BROADBAND CORP SERIES A","Communication","Equity","157,853.60","0.00","157,853.60","4,232.00","37.30","United States","NASDAQ","USD","1.00","USD","-"
"TREE","LENDINGTREE INC","Financials","Equity","157,886.12","0.00","157,886.12","3,964.00","39.83","United States","NASDAQ","USD","1.00","USD","-"
"BTBT","BIT DIGITAL INC","Information Technology","Equity","157,996.71","0.00","157,996.71","86,337.00","1.83","United States","NASDAQ","USD","1.00","USD","-"
"BDN","BRANDYWINE REALTY TRUST REIT","Real Estate","Equity","158,059.53","0.00","158,059.53","50,823.00","3.11","United States","NYSE","USD","1.00","USD","-"
"HTLD","HEARTLAND EXPRESS INC","Industrials","Equity","158,459.84","0.00","158,459.84","12,208.00","12.98","United States","NASDAQ","USD","1.00","USD","-"
"ITIC","INVESTORS TITLE","Financials","Equity","159,148.50","0.00","159,148.50","659.00","241.50","United States","NASDAQ","USD","1.00","USD","-"
"KURA","KURA ONCOLOGY INC","Health Care","Equity","159,344.04","0.00","159,344.04","17,097.00","9.32","United States","NASDAQ","USD","1.00","USD","-"
"RUM","RUMBLE INC CLASS A","Communication","Equity","159,387.39","0.00","159,387.39","21,337.00","7.47","United States","NASDAQ","USD","1.00","USD","-"
"LOCO","EL POLLO LOCO INC","Consumer Discretionary","Equity","157,269.91","0.00","157,269.91","11,641.00","13.51","United States","NASDAQ","USD","1.00","USD","-"
"WSBF","WATERSTONE FINANCIAL INC","Financials","Equity","157,500.16","0.00","157,500.16","8,486.00","18.56","United States","NASDAQ","USD","1.00","USD","-"
"JBSS","JOHN B SANFILIPPO AND SON INC","Consumer Staples","Equity","157,762.00","0.00","157,762.00","2,020.00","78.10","United States","NASDAQ","USD","1.00","USD","-"
"PAR","PAR TECHNOLOGY CORP","Information Technology","Equity","154,097.20","0.00","154,097.20","10,280.00","14.99","United States","NYSE","USD","1.00","USD","-"
"ALRS","ALERUS FINANCIAL CORP","Financials","Equity","154,140.48","0.00","154,140.48","5,728.00","26.91","United States","NASDAQ","USD","1.00","USD","-"
"GEVO","GEVO INC","Energy","Equity","154,225.19","0.00","154,225.19","75,973.00","2.03","United States","NASDAQ","USD","1.00","USD","-"
"CIVB","CIVISTA BANCSHARES INC","Financials","Equity","154,676.16","0.00","154,676.16","6,192.00","24.98","United States","NASDAQ","USD","1.00","USD","-"
"BWB","BRIDGEWATER BANCSHARES INC","Financials","Equity","155,095.29","0.00","155,095.29","8,379.00","18.51","United States","NASDAQ","USD","1.00","USD","-"
"ORIC","ORIC PHARMACEUTICALS INC","Health Care","Equity","155,505.31","0.00","155,505.31","17,651.00","8.81","United States","NASDAQ","USD","1.00","USD","-"
"IMXI","INTERNATIONAL MONEY EXPRESS INC","Financials","Equity","155,729.34","0.00","155,729.34","9,819.00","15.86","United States","NASDAQ","USD","1.00","USD","-"
"AMSF","AMERISAFE INC","Financials","Equity","152,136.30","0.00","152,136.30","5,021.00","30.30","United States","NASDAQ","USD","1.00","USD","-"
"RES","RPC INC","Energy","Equity","152,189.85","0.00","152,189.85","21,345.00","7.13","United States","NYSE","USD","1.00","USD","-"
"RYAM","RAYONIER ADVANCED MATERIALS INC","Materials","Equity","152,310.90","0.00","152,310.90","16,646.00","9.15","United States","NYSE","USD","1.00","USD","-"
"SD","SANDRIDGE ENERGY INC","Energy","Equity","153,722.45","0.00","153,722.45","10,255.00","14.99","United States","NYSE","USD","1.00","USD","-"
"NUTX","NUTEX HEALTH INC","Health Care","Equity","150,606.21","0.00","150,606.21","1,119.00","134.59","United States","NASDAQ","USD","1.00","USD","-"
"WRLD","WORLD ACCEPTANCE CORP","Financials","Equity","150,726.24","0.00","150,726.24","1,008.00","149.53","United States","NASDAQ","USD","1.00","USD","-"
"TH","TARGET HOSPITALITY CORP","Consumer Discretionary","Equity","150,789.98","0.00","150,789.98","9,862.00","15.29","United States","NASDAQ","USD","1.00","USD","-"
"INDI","INDIE SEMICONDUCTOR INC CLASS A","Information Technology","Equity","150,971.76","0.00","150,971.76","33,624.00","4.49","United States","NASDAQ","USD","1.00","USD","-"
"MVBF","MVB FINANCIAL CORP","Financials","Equity","151,320.26","0.00","151,320.26","5,734.00","26.39","United States","NASDAQ","USD","1.00","USD","-"
"MNRO","MONRO INC","Consumer Discretionary","Equity","151,344.69","0.00","151,344.69","8,683.00","17.43","United States","NASDAQ","USD","1.00","USD","-"
"ACEL","ACCEL ENTERTAINMENT INC CLASS A","Consumer Discretionary","Equity","151,485.60","0.00","151,485.60","13,335.00","11.36","United States","NYSE","USD","1.00","USD","-"
"MLAB","MESA LABORATORIES INC","Health Care","Equity","151,645.48","0.00","151,645.48","1,429.00","106.12","United States","NASDAQ","USD","1.00","USD","-"
"ARVN","ARVINAS INC","Health Care","Equity","151,841.19","0.00","151,841.19","14,901.00","10.19","United States","NASDAQ","USD","1.00","USD","-"
"FRBA","FIRST BANK","Financials","Equity","148,340.40","0.00","148,340.40","9,620.00","15.42","United States","NASDAQ","USD","1.00","USD","-"
"MLR","MILLER INDUSTRIES INC","Industrials","Equity","148,649.73","0.00","148,649.73","3,117.00","47.69","United States","NYSE","USD","1.00","USD","-"
"MAZE","MAZE THERAPEUTICS INC","Health Care","Equity","148,668.39","0.00","148,668.39","5,837.00","25.47","United States","NASDAQ","USD","1.00","USD","-"
"TDUP","THREDUP INC CLASS A","Consumer Discretionary","Equity","148,810.32","0.00","148,810.32","30,246.00","4.92","United States","NASDAQ","USD","1.00","USD","-"
"GCMG","GCM GROSVENOR INC CLASS A","Financials","Equity","148,997.16","0.00","148,997.16","13,351.00","11.16","United States","NASDAQ","USD","1.00","USD","-"
"ACTG","ACACIA RESEARCH CORP","Financials","Equity","149,200.26","0.00","149,200.26","31,711.00","4.71","United States","NASDAQ","USD","1.00","USD","-"
"HBT","HBT FINANCIAL INC","Financials","Equity","149,501.74","0.00","149,501.74","5,266.00","28.39","United States","NASDAQ","USD","1.00","USD","-"
"SPFI","SOUTH PLAINS FINANCIAL INC","Financials","Equity","149,645.10","0.00","149,645.10","3,641.00","41.10","United States","NASDAQ","USD","1.00","USD","-"
"VEL","VELOCITY FINANCIAL INC","Financials","Equity","146,594.35","0.00","146,594.35","8,015.00","18.29","United States","NYSE","USD","1.00","USD","-"
"NIQ","NIQ GLOBAL INTELLIGENCE PLC","Communication","Equity","146,596.80","0.00","146,596.80","13,089.00","11.20","United States","NYSE","USD","1.00","USD","-"
"IIIV","I3 VERTICALS INC CLASS A","Information Technology","Equity","144,355.91","0.00","144,355.91","6,301.00","22.91","United States","NASDAQ","USD","1.00","USD","-"
"AQST","AQUESTIVE THERAPEUTICS INC","Health Care","Equity","144,835.20","0.00","144,835.20","34,240.00","4.23","United States","NASDAQ","USD","1.00","USD","-"
"CAL","CALERES INC","Consumer Discretionary","Equity","145,518.82","0.00","145,518.82","10,966.00","13.27","United States","NYSE","USD","1.00","USD","-"
"FRST","PRIMIS FINANCIAL CORP","Financials","Equity","145,651.97","0.00","145,651.97","9,983.00","14.59","United States","NASDAQ","USD","1.00","USD","-"
"MCW","MISTER CAR WASH INC","Consumer Discretionary","Equity","145,946.24","0.00","145,946.24","20,731.00","7.04","United States","NASDAQ","USD","1.00","USD","-"
"TECX","TECTONIC THERAPEUTIC INC","Health Care","Equity","146,119.06","0.00","146,119.06","5,438.00","26.87","United States","NASDAQ","USD","1.00","USD","-"
"KMTS","KESTRA MEDICAL TECHNOLOGIES LTD","Health Care","Equity","142,397.84","0.00","142,397.84","6,617.00","21.52","United States","NASDAQ","USD","1.00","USD","-"
"ASAN","ASANA INC CLASS A","Information Technology","Equity","142,424.10","0.00","142,424.10","20,202.00","7.05","United States","NYSE","USD","1.00","USD","-"
"AVO","MISSION PRODUCE INC","Consumer Staples","Equity","142,975.00","0.00","142,975.00","10,750.00","13.30","United States","NASDAQ","USD","1.00","USD","-"
"ARKO","ARKO","Consumer Discretionary","Equity","143,439.67","0.00","143,439.67","21,377.00","6.71","United States","NASDAQ","USD","1.00","USD","-"
"ERII","ENERGY RECOVERY INC","Industrials","Equity","143,779.21","0.00","143,779.21","15,247.00","9.43","United States","NASDAQ","USD","1.00","USD","-"
"AMC","AMC ENTERTAINMENT HOLDINGS INC CLA","Communication","Equity","140,492.08","0.00","140,492.08","92,429.00","1.52","United States","NYSE","USD","1.00","USD","-"
"NGNE","NEUROGENE INC","Health Care","Equity","140,701.26","0.00","140,701.26","4,501.00","31.26","United States","NASDAQ","USD","1.00","USD","-"
"CTKB","CYTEK BIOSCIENCES INC","Health Care","Equity","140,731.68","0.00","140,731.68","28,604.00","4.92","United States","NASDAQ","USD","1.00","USD","-"
"WTBA","WEST BANCORPORATION INC","Financials","Equity","141,622.14","0.00","141,622.14","5,874.00","24.11","United States","NASDAQ","USD","1.00","USD","-"
"ALX","ALEXANDERS REIT INC","Real Estate","Equity","141,710.25","0.00","141,710.25","579.00","244.75","United States","NYSE","USD","1.00","USD","-"
"HYLN","HYLIION HOLDINGS CORP","Industrials","Equity","138,490.43","0.00","138,490.43","56,069.00","2.47","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"OOMA","OOMA INC","Information Technology","Equity","138,529.00","0.00","138,529.00","7,291.00","19.00","United States","NYSE","USD","1.00","USD","-"
"EBF","ENNIS INC","Industrials","Equity","138,814.83","0.00","138,814.83","6,677.00","20.79","United States","NYSE","USD","1.00","USD","-"
"ZUMZ","ZUMIEZ INC","Consumer Discretionary","Equity","138,816.38","0.00","138,816.38","5,546.00","25.03","United States","NASDAQ","USD","1.00","USD","-"
"CTO","CTO REALTY GROWTH INC","Real Estate","Equity","139,359.50","0.00","139,359.50","6,865.00","20.30","United States","NYSE","USD","1.00","USD","-"
"FFIC","FLUSHING FINANCIAL CORP","Financials","Equity","139,795.50","0.00","139,795.50","8,710.00","16.05","United States","NASDAQ","USD","1.00","USD","-"
"HIFS","HINGHAM INSTITUTION FOR SAVINGS","Financials","Equity","140,298.99","0.00","140,298.99","489.00","286.91","United States","NASDAQ","USD","1.00","USD","-"
"MCS","THE MARCUS CORP","Communication","Equity","136,553.14","0.00","136,553.14","7,466.00","18.29","United States","NYSE","USD","1.00","USD","-"
"PANL","PANGAEA LOGISTICS SOLUTIONS LTD","Industrials","Equity","136,646.81","0.00","136,646.81","17,363.00","7.87","United States","NASDAQ","USD","1.00","USD","-"
"OSPN","ONESPAN INC","Information Technology","Equity","136,918.35","0.00","136,918.35","11,269.00","12.15","United States","NASDAQ","USD","1.00","USD","-"
"EVCM","EVERCOMMERCE INC","Information Technology","Equity","137,082.33","0.00","137,082.33","11,627.00","11.79","United States","NASDAQ","USD","1.00","USD","-"
"FSBW","FS BANCORP INC","Financials","Equity","137,190.51","0.00","137,190.51","3,321.00","41.31","United States","NASDAQ","USD","1.00","USD","-"
"MCFT","MASTERCRAFT BOAT HOLDINGS INC","Consumer Discretionary","Equity","137,464.32","0.00","137,464.32","5,376.00","25.57","United States","NASDAQ","USD","1.00","USD","-"
"SHBI","SHORE BANCSHARES INC","Financials","Equity","137,687.68","0.00","137,687.68","6,968.00","19.76","United States","NASDAQ","USD","1.00","USD","-"
"AVAH","AVEANNA HEALTHCARE HOLDINGS INC","Health Care","Equity","137,752.06","0.00","137,752.06","19,849.00","6.94","United States","NASDAQ","USD","1.00","USD","-"
"IIIN","INSTEEL INDUSTRIES INC","Industrials","Equity","137,850.96","0.00","137,850.96","5,083.00","27.12","United States","NYSE","USD","1.00","USD","-"
"UHT","UNIVERSAL HEALTH REALTY INCOME TRU","Real Estate","Equity","135,815.90","0.00","135,815.90","3,337.00","40.70","United States","NYSE","USD","1.00","USD","-"
"ONIT","ONITY GROUP INC","Financials","Equity","136,153.74","0.00","136,153.74","3,554.00","38.31","United States","NYSE","USD","1.00","USD","-"
"RZLV","REZOLVE AI PLC","Information Technology","Equity","136,299.31","0.00","136,299.31","57,029.00","2.39","United Kingdom","NASDAQ","USD","1.00","USD","-"
"TRAX","FIRST TRACKS BIOTHERAPEUTICS INC","Health Care","Equity","132,759.00","0.00","132,759.00","7,450.00","17.82","United States","NASDAQ","USD","1.00","USD","-"
"MATV","MATIV HOLDINGS INC","Materials","Equity","132,981.80","0.00","132,981.80","14,147.00","9.40","United States","NYSE","USD","1.00","USD","-"
"MBUU","MALIBU BOATS CLASS A INC","Consumer Discretionary","Equity","133,096.00","0.00","133,096.00","5,240.00","25.40","United States","NASDAQ","USD","1.00","USD","-"
"CLFD","CLEARFIELD INC","Information Technology","Equity","131,177.51","0.00","131,177.51","3,499.00","37.49","United States","NASDAQ","USD","1.00","USD","-"
"ANNX","ANNEXON INC","Health Care","Equity","131,591.28","0.00","131,591.28","23,839.00","5.52","United States","NASDAQ","USD","1.00","USD","-"
"CLDT","CHATHAM LODGING TRUST REIT","Real Estate","Equity","131,611.44","0.00","131,611.44","13,214.00","9.96","United States","NYSE","USD","1.00","USD","-"
"DIN","DINE BRANDS GLOBAL INC","Consumer Discretionary","Equity","132,086.01","0.00","132,086.01","4,669.00","28.29","United States","NYSE","USD","1.00","USD","-"
"CYRX","CRYOPORT INC","Health Care","Equity","132,180.84","0.00","132,180.84","10,359.00","12.76","United States","NASDAQ","USD","1.00","USD","-"
"ACIC","AMERICAN COASTAL INSURANCE CORP","Financials","Equity","132,228.95","0.00","132,228.95","12,187.00","10.85","United States","NASDAQ","USD","1.00","USD","-"
"EBS","EMERGENT BIOSOLUTIONS INC","Health Care","Equity","132,613.25","0.00","132,613.25","14,525.00","9.13","United States","NYSE","USD","1.00","USD","-"
"DSGN","DESIGN THERAPEUTICS INC","Health Care","Equity","128,789.40","0.00","128,789.40","9,134.00","14.10","United States","NASDAQ","USD","1.00","USD","-"
"PHR","PHREESIA INC","Health Care","Equity","128,910.62","0.00","128,910.62","13,114.00","9.83","United States","NYSE","USD","1.00","USD","-"
"CZNC","CITIZENS AND NORTHERN CORP","Financials","Equity","129,569.22","0.00","129,569.22","5,949.00","21.78","United States","NASDAQ","USD","1.00","USD","-"
"KRNY","KEARNY FINANCIAL CORP","Financials","Equity","129,732.48","0.00","129,732.48","16,056.00","8.08","United States","NASDAQ","USD","1.00","USD","-"
"JMSB","JOHN MARSHALL BANCORP INC","Financials","Equity","129,743.21","0.00","129,743.21","6,043.00","21.47","United States","NASDAQ","USD","1.00","USD","-"
"TRTX","TPG RE FINANCE TRUST INC","Financials","Equity","129,905.50","0.00","129,905.50","15,283.00","8.50","United States","NYSE","USD","1.00","USD","-"
"WTI","W AND T OFFSHORE INC","Energy","Equity","129,929.66","0.00","129,929.66","34,013.00","3.82","United States","NYSE","USD","1.00","USD","-"
"FWRD","FORWARD AIR CORP","Industrials","Equity","130,269.61","0.00","130,269.61","7,517.00","17.33","United States","NASDAQ","USD","1.00","USD","-"
"EVH","EVOLENT HEALTH INC CLASS A","Health Care","Equity","126,848.89","0.00","126,848.89","29,707.00","4.27","United States","NYSE","USD","1.00","USD","-"
"FDMT","4D MOLECULAR THERAPEUTICS INC","Health Care","Equity","126,955.05","0.00","126,955.05","12,785.00","9.93","United States","NASDAQ","USD","1.00","USD","-"
"DBI","DESIGNER BRANDS INC CLASS A","Consumer Discretionary","Equity","127,133.72","0.00","127,133.72","18,214.00","6.98","United States","NYSE","USD","1.00","USD","-"
"CLPT","CLEARPOINT NEURO INC","Health Care","Equity","127,627.36","0.00","127,627.36","10,927.00","11.68","United States","NASDAQ","USD","1.00","USD","-"
